"","Course.Identifier","College","Department","Merged","Subject.Code","Catalog.Number","Course.Description","Course.Level","Total.Student.Count","D_GRADE_COUNT","FAIL_GRADE_COUNT","WITHDRAW_GRADE_COUNT","DEW_COUNT","PASS_GRADE_COUNT","WITHDRAW_FULLMED_GRADE_COUNT","INCOMPLETE_UNGRADED_COUNT","TERM_LD","ACAD_YR_SID","Percent.D.Grade","Percent.E.Grade","Percent.W.Grade","Percent.DEW","Percent.Passed","Per.Full..Medical.Withdrawal","Per.Ungraded..Incomplete","P.F.Opt","Units","Mode","Class..","Sections","Total.Enroll","Max.Enroll","Rm.Cap","Early_Morning","Mid_Morning","Early_Afternoon","Mid_Afternoon","Evening","Asynchronous","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Laboratory","Lecture","Colloquim","Seminar","Workshop","Discussion","Studio","Practicum","In_Person","Full_Online","IntractTV","Hybrid","Live_Online","Reg_Session","First_Half_Session","Second_Half_Session","First_Third_Session","Second_Third_Session","Third_Third_Session","Ten_Week","Thirteen_Week","Other","College_Number"
"5302","Spring 2021_ECON_436","Eller College of Management","Economics","ECON_436","ECON","436","Behavioral Economics","Upper Division",29,0,0,0,0,29,0,0,"Spring 2021",2021,0,0,0,0,100,0,0,"",3,"Hybrid",93539,1,29,25,74,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"5303","Spring 2021_ECON_443","Eller College of Management","Economics","ECON_443","ECON","443","International Trade Thry","Upper Division",23,3,4,3,10,13,0,0,"Spring 2021",2021,13,17.4,13,43.5,56.5,0,0,"",3,"Hybrid",95119,1,23,20,54,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"5304","Spring 2021_ECON_453","Eller College of Management","Economics","ECON_453","ECON","453","Data Anal & Mdl: Quant Anl-Ecn","Upper Division",31,0,0,0,0,30,0,1,"Spring 2021",2021,0,0,0,0,96.8,0,3.2,"",3,"Hybrid",52731,1,31,25,65,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"5305","Spring 2021_ECON_460","Eller College of Management","Economics","ECON_460","ECON","460","Industrial Organization","Upper Division",35,2,1,0,3,32,0,0,"Spring 2021",2021,5.7,2.9,0,8.6,91.4,0,0,"",3,"Hybrid",52732,1,35,30,54,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"5306","Spring 2021_ECON_481","Eller College of Management","Economics","ECON_481","ECON","481","Econ of Wage Determination","Upper Division",31,0,0,1,1,30,0,0,"Spring 2021",2021,0,0,3.2,3.2,96.8,0,0,"",3,"Live Onln",72584,1,31,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"5307","Spring 2021_ENGL_101","College of Social & Behav Sci","English","ENGL_101","ENGL","101","First-Year Composition","Lower Division",505,15,115,37,167,314,24,0,"Spring 2021",2021,3,22.8,7.3,33.1,62.2,4.8,0,"",3,"Live Onln",892933,12,243,250,12,2,3,3,4,0,0,5,7,5,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,4
"5308","Spring 2021_ENGL_101","College of Social & Behav Sci","English","ENGL_101","ENGL","101","First-Year Composition","Lower Division",505,15,115,37,167,314,24,0,"Spring 2021",2021,3,22.8,7.3,33.1,62.2,4.8,0,"",3,"FullOnline",862649,10,237,249,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,4,4,2,0,0,0,0,0,0,4
"5309","Spring 2021_ENGL_101A","College of Social & Behav Sci","English","ENGL_101A","ENGL","101A","1st-Year Comp with Discussion","Lower Division",132,3,40,9,52,66,14,0,"Spring 2021",2021,2.3,30.3,6.8,39.4,50,10.6,0,"",4,"Live Onln",1644680,20,264,264,20,0,8,7,5,0,0,4,7,7,7,2,0,0,0,7,0,0,0,13,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,4
"5310","Spring 2021_ENGL_102","College of Social & Behav Sci","English","ENGL_102","ENGL","102","First-Year Composition","Lower Division",4063,73,342,258,673,3307,83,0,"Spring 2021",2021,1.8,8.4,6.3,16.6,81.4,2,0,"",3,"FullOnline",5092124,55,1220,1292,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,0,0,0,38,8,9,0,0,0,0,0,0,4
"5311","Spring 2021_ENGL_102","College of Social & Behav Sci","English","ENGL_102","ENGL","102","First-Year Composition","Lower Division",4063,73,342,258,673,3307,83,0,"Spring 2021",2021,1.8,8.4,6.3,16.6,81.4,2,0,"",3,"In Person",264582,5,125,125,379,0,1,1,2,1,0,2,3,2,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4
"5312","Spring 2021_ENGL_102","College of Social & Behav Sci","English","ENGL_102","ENGL","102","First-Year Composition","Lower Division",4063,73,342,258,673,3307,83,0,"Spring 2021",2021,1.8,8.4,6.3,16.6,81.4,2,0,"",3,"Live Onln",7238237,117,2643,2670,117,28,35,28,22,4,0,70,47,70,47,67,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,4
"5313","Spring 2021_ENGL_102","College of Social & Behav Sci","English","ENGL_102","ENGL","102","First-Year Composition","Lower Division",4063,73,342,258,673,3307,83,0,"Spring 2021",2021,1.8,8.4,6.3,16.6,81.4,2,0,"",3,"Hybrid",222956,3,75,75,143,0,0,1,2,0,0,2,1,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4
"5314","Spring 2021_ENGL_106","College of Social & Behav Sci","English","ENGL_106","ENGL","106","Engl Comp Esl Students","Lower Division",63,0,9,2,11,50,2,0,"Spring 2021",2021,0,14.3,3.2,17.5,79.4,3.2,0,"Y",3,"Live Onln",152681,2,40,40,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
"5315","Spring 2021_ENGL_106","College of Social & Behav Sci","English","ENGL_106","ENGL","106","Engl Comp Esl Students","Lower Division",63,0,9,2,11,50,2,0,"Spring 2021",2021,0,14.3,3.2,17.5,79.4,3.2,0,"Y",3,"FullOnline",95769,1,23,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
"5316","Spring 2021_ENGL_107","College of Social & Behav Sci","English","ENGL_107","ENGL","107","Engl Comp ESL Students","Lower Division",488,25,46,13,84,401,3,0,"Spring 2021",2021,5.1,9.4,2.7,17.2,82.2,0.6,0,"",3,"FullOnline",287037,3,75,75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4
"5317","Spring 2021_ENGL_107","College of Social & Behav Sci","English","ENGL_107","ENGL","107","Engl Comp ESL Students","Lower Division",488,25,46,13,84,401,3,0,"Spring 2021",2021,5.1,9.4,2.7,17.2,82.2,0.6,0,"",3,"Live Onln",1714188,19,395,450,19,5,4,1,4,5,0,9,6,9,6,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,13,4
"5318","Spring 2021_ENGL_108","College of Social & Behav Sci","English","ENGL_108","ENGL","108","Engl Comp ESL Students","Lower Division",329,2,17,15,34,292,3,0,"Spring 2021",2021,0.6,5.2,4.6,10.3,88.8,0.9,0,"",3,"FullOnline",386829,4,50,50,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4
"5319","Spring 2021_ENGL_108","College of Social & Behav Sci","English","ENGL_108","ENGL","108","Engl Comp ESL Students","Lower Division",329,2,17,15,34,292,3,0,"Spring 2021",2021,0.6,5.2,4.6,10.3,88.8,0.9,0,"",3,"Live Onln",1141598,14,279,348,14,5,5,2,2,0,0,9,5,9,5,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,5,4
"5320","Spring 2021_ENGL_109H","College of Social & Behav Sci","English","ENGL_109H","ENGL","109H","Adv First-Year Compositn","Lower Division",462,3,18,12,33,423,5,1,"Spring 2021",2021,0.6,3.9,2.6,7.1,91.6,1.1,0.2,"",3,"FullOnline",94828,1,24,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
"5321","Spring 2021_ENGL_109H","College of Social & Behav Sci","English","ENGL_109H","ENGL","109H","Adv First-Year Compositn","Lower Division",462,3,18,12,33,423,5,1,"Spring 2021",2021,0.6,3.9,2.6,7.1,91.6,1.1,0.2,"",3,"Live Onln",1415885,19,438,450,19,5,5,6,3,0,0,9,10,9,10,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,4
"5322","Spring 2021_ENGL_160A2","College of Social & Behav Sci","English","ENGL_160A2","ENGL","160A2","Food Writing","Lower Division",30,0,0,3,3,27,0,0,"Spring 2021",2021,0,0,10,10,90,0,0,"",3,"FullOnline",94963,1,30,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"5323","Spring 2021_ENGL_197B","College of Social & Behav Sci","English","ENGL_197B","ENGL","197B","Writing Studio","Lower Division",262,0,59,26,85,174,3,0,"Spring 2021",2021,0,22.5,9.9,32.4,66.4,1.1,0,"",1,"FullOnline",2699194,30,262,423,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,4,15,11,0,0,0,0,0,0,4
"5324","Spring 2021_ENGL_201","College of Social & Behav Sci","English","ENGL_201","ENGL","201","Intro Writ Creat Nonfict","Lower Division",69,0,5,0,5,63,1,0,"Spring 2021",2021,0,7.2,0,7.2,91.3,1.4,0,"",3,"FullOnline",191661,2,16,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4
"5325","Spring 2021_ENGL_201","College of Social & Behav Sci","English","ENGL_201","ENGL","201","Intro Writ Creat Nonfict","Lower Division",69,0,5,0,5,63,1,0,"Spring 2021",2021,0,7.2,0,7.2,91.3,1.4,0,"",3,"Live Onln",189898,3,53,60,3,1,1,1,0,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5326","Spring 2021_ENGL_209","College of Social & Behav Sci","English","ENGL_209","ENGL","209","Intro Writing Of Poetry","Lower Division",78,1,2,4,7,69,2,0,"Spring 2021",2021,1.3,2.6,5.1,9,88.5,2.6,0,"",3,"Live Onln",199453,3,58,60,3,0,0,2,1,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5327","Spring 2021_ENGL_209","College of Social & Behav Sci","English","ENGL_209","ENGL","209","Intro Writing Of Poetry","Lower Division",78,1,2,4,7,69,2,0,"Spring 2021",2021,1.3,2.6,5.1,9,88.5,2.6,0,"",3,"FullOnline",191664,2,20,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
"5328","Spring 2021_ENGL_210","College of Social & Behav Sci","English","ENGL_210","ENGL","210","Intro Writing Of Fiction","Lower Division",106,0,3,6,9,95,2,0,"Spring 2021",2021,0,2.8,5.7,8.5,89.6,1.9,0,"",3,"Live Onln",331409,5,91,100,5,1,1,2,1,0,0,0,3,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4
"5329","Spring 2021_ENGL_210","College of Social & Behav Sci","English","ENGL_210","ENGL","210","Intro Writing Of Fiction","Lower Division",106,0,3,6,9,95,2,0,"Spring 2021",2021,0,2.8,5.7,8.5,89.6,1.9,0,"",3,"FullOnline",191666,2,15,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4
"5330","Spring 2021_ENGL_215","College of Social & Behav Sci","English","ENGL_215","ENGL","215","Elmnts of Craft/Creative Write","Lower Division",30,1,0,0,1,29,0,0,"Spring 2021",2021,3.3,0,0,3.3,96.7,0,0,"",3,"FullOnline",94205,1,30,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"5331","Spring 2021_ENGL_217","College of Social & Behav Sci","English","ENGL_217","ENGL","217","Grammar and Editing in Context","Lower Division",29,0,2,0,2,25,0,2,"Spring 2021",2021,0,6.9,0,6.9,86.2,0,6.9,"",3,"Live Onln",87781,1,29,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5332","Spring 2021_ENGL_230","College of Humanities","Africana Studies","ENGL_230","ENGL","230","Intro:African Literature","Lower Division",8,1,0,2,3,5,0,0,"Spring 2021",2021,12.5,0,25,37.5,62.5,0,0,"",3,"FullOnline",91902,1,8,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
"5333","Spring 2021_ENGL_248B","College of Social & Behav Sci","English","ENGL_248B","ENGL","248B","Intro to Fairy Tales","Lower Division",425,1,5,5,11,413,1,0,"Spring 2021",2021,0.2,1.2,1.2,2.6,97.2,0.2,0,"",3,"FullOnline",1048605,11,850,900,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,4
"5334","Spring 2021_ENGL_263","College of Social & Behav Sci","English","ENGL_263","ENGL","263","Tpcs Children Literature","Lower Division",28,1,0,0,1,27,0,0,"Spring 2021",2021,3.6,0,0,3.6,96.4,0,0,"",3,"FullOnline",94207,1,28,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"5335","Spring 2021_ENGL_264","College of Social & Behav Sci","English","ENGL_264","ENGL","264","U.S. Popular Culture","Lower Division",59,2,0,4,6,53,0,0,"Spring 2021",2021,3.4,0,6.8,10.2,89.8,0,0,"",3,"FullOnline",176834,2,59,60,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,4
"5336","Spring 2021_ENGL_266","College of Social & Behav Sci","English","ENGL_266","ENGL","266","Young Adult Lit","Lower Division",26,0,0,0,0,26,0,0,"Spring 2021",2021,0,0,0,0,100,0,0,"",3,"Live Onln",94211,1,26,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5337","Spring 2021_ENGL_280","College of Social & Behav Sci","English","ENGL_280","ENGL","280","Intro To Literature","Lower Division",96,0,10,10,20,74,1,1,"Spring 2021",2021,0,10.4,10.4,20.8,77.1,1,1,"",3,"FullOnline",191877,2,15,25,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
"5338","Spring 2021_ENGL_280","College of Social & Behav Sci","English","ENGL_280","ENGL","280","Intro To Literature","Lower Division",96,0,10,10,20,74,1,1,"Spring 2021",2021,0,10.4,10.4,20.8,77.1,1,1,"",3,"Live Onln",376993,4,81,94,4,2,1,0,1,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
"5339","Spring 2021_ENGL_300","College of Social & Behav Sci","English","ENGL_300","ENGL","300","Literature and Film","Upper Division",35,0,1,1,2,33,0,0,"Spring 2021",2021,0,2.9,2.9,5.7,94.3,0,0,"",3,"FullOnline",191085,2,35,35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
"5340","Spring 2021_ENGL_303","College of Humanities","Africana Studies","ENGL_303","ENGL","303","Black Womanist Writers","Upper Division",30,0,6,1,7,20,3,0,"Spring 2021",2021,0,20,3.3,23.3,66.7,10,0,"",3,"FullOnline",174711,2,30,60,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3
"5341","Spring 2021_ENGL_304","College of Social & Behav Sci","English","ENGL_304","ENGL","304","Inter Fiction Writing","Upper Division",36,0,0,1,1,34,1,0,"Spring 2021",2021,0,0,2.8,2.8,94.4,2.8,0,"",3,"Live Onln",188928,2,36,40,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
"5342","Spring 2021_ENGL_306","College of Social & Behav Sci","English","ENGL_306","ENGL","306","Advanced Composition","Upper Division",66,0,4,4,8,58,0,0,"Spring 2021",2021,0,6.1,6.1,12.1,87.9,0,0,"",3,"FullOnline",191827,2,21,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
"5343","Spring 2021_ENGL_306","College of Social & Behav Sci","English","ENGL_306","ENGL","306","Advanced Composition","Upper Division",66,0,4,4,8,58,0,0,"Spring 2021",2021,0,6.1,6.1,12.1,87.9,0,0,"",3,"Live Onln",105833,2,45,52,2,0,1,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
"5344","Spring 2021_ENGL_307","College of Social & Behav Sci","English","ENGL_307","ENGL","307","Business Writing","Upper Division",124,1,2,5,8,116,0,0,"Spring 2021",2021,0.8,1.6,4,6.5,93.5,0,0,"",3,"Live Onln",208372,3,77,78,3,0,1,0,1,1,0,1,2,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5345","Spring 2021_ENGL_307","College of Social & Behav Sci","English","ENGL_307","ENGL","307","Business Writing","Upper Division",124,1,2,5,8,116,0,0,"Spring 2021",2021,0.8,1.6,4,6.5,93.5,0,0,"",3,"FullOnline",255919,3,47,50,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,4
"5346","Spring 2021_ENGL_308","College of Social & Behav Sci","English","ENGL_308","ENGL","308","Technical Writing","Upper Division",137,1,8,7,16,120,1,0,"Spring 2021",2021,0.7,5.8,5.1,11.7,87.6,0.7,0,"",3,"Live Onln",204434,3,74,78,3,0,1,1,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5347","Spring 2021_ENGL_308","College of Social & Behav Sci","English","ENGL_308","ENGL","308","Technical Writing","Upper Division",137,1,8,7,16,120,1,0,"Spring 2021",2021,0.7,5.8,5.1,11.7,87.6,0.7,0,"",3,"FullOnline",358922,4,63,76,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,4
"5348","Spring 2021_ENGL_309","College of Social & Behav Sci","English","ENGL_309","ENGL","309","Poetry Writing","Upper Division",11,0,0,0,0,11,0,0,"Spring 2021",2021,0,0,0,0,100,0,0,"Y",3,"Live Onln",94965,1,11,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5349","Spring 2021_ENGL_310","College of Social & Behav Sci","English","ENGL_310","ENGL","310","Studies in Genres","Upper Division",8,0,0,0,0,8,0,0,"Spring 2021",2021,0,0,0,0,100,0,0,"",3,"Live Onln",96988,1,8,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5350","Spring 2021_ENGL_312","College of Social & Behav Sci","Gender and Womens Studies","ENGL_312","ENGL","312","Latina/O Popular Culture","Upper Division",17,0,0,0,0,17,0,0,"Spring 2021",2021,0,0,0,0,100,0,0,"",3,"Live Onln",88059,1,17,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5351","Spring 2021_ENGL_313","College of Social & Behav Sci","English","ENGL_313","ENGL","313","Intro Prof+Techn Writing","Upper Division",18,0,1,1,2,16,0,0,"Spring 2021",2021,0,5.6,5.6,11.1,88.9,0,0,"",3,"FullOnline",188509,2,18,22,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
"5352","Spring 2021_ENGL_314","College of Social & Behav Sci","English","ENGL_314","ENGL","314","Prison Writing","Upper Division",28,2,2,1,5,23,0,0,"Spring 2021",2021,7.1,7.1,3.6,17.9,82.1,0,0,"",3,"Live Onln",94368,1,28,30,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5353","Spring 2021_ENGL_321","College of Social & Behav Sci","English","ENGL_321","ENGL","321","Sound and Literature","Upper Division",28,0,1,0,1,27,0,0,"Spring 2021",2021,0,3.6,0,3.6,96.4,0,0,"",3,"Live Onln",94263,1,28,29,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5354","Spring 2021_ENGL_322","College of Social & Behav Sci","Linguistics","ENGL_322","ENGL","322","Struct+Meaning Of Words","Upper Division",21,2,0,0,2,18,1,0,"Spring 2021",2021,9.5,0,0,9.5,85.7,4.8,0,"",3,"FullOnline",169618,2,21,31,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
"5355","Spring 2021_ENGL_340","College of Social & Behav Sci","English","ENGL_340","ENGL","340","Topics In Prof+Tech Wrtg","Upper Division",51,0,0,0,0,50,0,1,"Spring 2021",2021,0,0,0,0,98,0,2,"",3,"FullOnline",97024,1,18,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
"5356","Spring 2021_ENGL_340","College of Social & Behav Sci","English","ENGL_340","ENGL","340","Topics In Prof+Tech Wrtg","Upper Division",51,0,0,0,0,50,0,1,"Spring 2021",2021,0,0,0,0,98,0,2,"",3,"Live Onln",189933,2,33,33,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
"5357","Spring 2021_ENGL_342","College of Humanities","Africana Studies","ENGL_342","ENGL","342","Writers, Women+The Gods","Upper Division",10,0,1,1,2,8,0,0,"Spring 2021",2021,0,10,10,20,80,0,0,"",3,"FullOnline",87491,1,10,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
"5358","Spring 2021_ENGL_351B","College of Social & Behav Sci","English","ENGL_351B","ENGL","351B","Topics LGBTQQC Texts","Upper Division",14,0,0,0,0,13,1,0,"Spring 2021",2021,0,0,0,0,92.9,7.1,0,"",3,"Live Onln",94369,1,14,15,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5359","Spring 2021_ENGL_355","College of Social & Behav Sci","English","ENGL_355","ENGL","355","English Sociolinguistics","Upper Division",26,0,1,0,1,24,0,1,"Spring 2021",2021,0,3.8,0,3.8,92.3,0,3.8,"",3,"Live Onln",94267,1,26,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5360","Spring 2021_ENGL_362","College of Social & Behav Sci","English","ENGL_362","ENGL","362","Rhetorical Theory/Inquiry/Prac","Upper Division",11,0,0,0,0,10,1,0,"Spring 2021",2021,0,0,0,0,90.9,9.1,0,"",3,"Live Onln",95736,1,11,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5361","Spring 2021_ENGL_373A","College of Social & Behav Sci","English","ENGL_373A","ENGL","373A","Brit+Am Lit:Beowulf-1600","Upper Division",59,0,0,2,2,54,3,0,"Spring 2021",2021,0,0,3.4,3.4,91.5,5.1,0,"",3,"Live Onln",284188,3,118,120,3,2,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5362","Spring 2021_ENGL_373B","College of Social & Behav Sci","English","ENGL_373B","ENGL","373B","Brit+Am Lit:Rest-19th C","Upper Division",58,2,4,4,10,48,0,0,"Spring 2021",2021,3.4,6.9,6.9,17.2,82.8,0,0,"",3,"Live Onln",284315,3,116,120,3,2,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4
"5363","Spring 2021_ENGL_380","College of Social & Behav Sci","English","ENGL_380","ENGL","380","Literary Analysis","Upper Division",91,0,0,2,2,84,4,1,"Spring 2021",2021,0,0,2.2,2.2,92.3,4.4,1.1,"",3,"Live Onln",377795,4,91,100,4,2,1,1,0,0,0,3,1,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
"5364","Spring 2021_ENGL_389","College of Social & Behav Sci","English","ENGL_389","ENGL","389","Introduction to Publishing","Upper Division",33,0,0,1,1,31,1,0,"Spring 2021",2021,0,0,3,3,93.9,3,0,"",3,"Live Onln",96176,1,20,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"5365","Spring 2021_ENGL_389","College of Social & Behav Sci","English","ENGL_389","ENGL","389","Introduction to Publishing","Upper Division",33,0,0,1,1,31,1,0,"Spring 2021",2021,0,0,3,3,93.9,3,0,"",3,"FullOnline",96304,1,13,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"5366","Spring 2021_ENGL_396A","College of Social & Behav Sci","English","ENGL_396A","ENGL","396A","Junior Proseminar","Upper Division",23,0,0,2,2,20,0,1,"Spring 2021",2021,0,0,8.7,8.7,87,0,4.3,"",3,"Live Onln",189131,2,23,40,2,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
